response_datetime,problem,is_911_call,primary_offense,subject_injury,force_type,force_type_action,race,sex,age,type_resistance,precinct,neighborhood
2/1/2017 15:39,Down Outside-One w/Fire ,Yes,ASLT4,Yes,Improvised Weapon,Other (specify),Other / Mixed Race,Male,27.0,Assaulted Officer,5,Steven's Square - Loring Heights
2/1/2017 15:39,Down Outside-One w/Fire ,Yes,ASLT4,Yes,Bodily Force,Push Away,Other / Mixed Race,Male,27.0,Assaulted Officer,5,Steven's Square - Loring Heights
2/1/2017 15:39,Down Outside-One w/Fire ,Yes,ASLT4,Yes,Bodily Force,Body Weight to Pin,Other / Mixed Race,Male,27.0,Assaulted Officer,5,Steven's Square - Loring Heights
2/1/2017 15:39,Down Outside-One w/Fire ,Yes,ASLT4,Yes,Bodily Force,Joint Lock,Other / Mixed Race,Male,27.0,Assaulted Officer,5,Steven's Square - Loring Heights
2/2/2017 21:44,Check the Welfare ,Yes,OBSTRU,Yes,Bodily Force,Joint Lock,White,Female,39.0,Assaulted Officer,2,St. Anthony East
2/2/2017 21:44,Check the Welfare ,Yes,OBSTRU,Yes,Bodily Force,Body Weight to Pin,White,Female,39.0,Assaulted Officer,2,St. Anthony East
2/3/2017 0:17,Assault in Progress ,Yes,OBSTRU,No,Bodily Force,Body Weight to Pin,White,Female,37.0,Tensed,1,Downtown West
2/3/2017 0:17,Assault in Progress ,Yes,OBSTRU,No,Bodily Force,Body Weight to Pin,White,Female,37.0,Tensed,1,Downtown West
2/3/2017 0:17,Assault in Progress ,Yes,OBSTRU,No,Bodily Force,Joint Lock,White,Female,37.0,Tensed,1,Downtown West
2/3/2017 2:21,Motor Vehicle Chase ,No,FLEE,Yes,Bodily Force,Body Weight to Pin,Black,Male,19.0,Fled on Foot,2,Prospect Park - East River Road
2/3/2017 2:21,Motor Vehicle Chase ,No,FLEE,Yes,Bodily Force,Punches,Black,Male,19.0,Fled on Foot,2,Prospect Park - East River Road
2/3/2017 18:48,Assist an Officer ,No,OBSTRU,Yes,Bodily Force,Joint Lock,White,Male,27.0,Tensed,1,Downtown West
2/3/2017 18:48,Assist an Officer ,No,OBSTRU,Yes,Bodily Force,Body Weight to Pin,White,Male,27.0,Tensed,1,Downtown West
2/3/2017 18:48,Assist an Officer ,No,OBSTRU,Yes,Bodily Force,Punches,White,Male,27.0,Tensed,1,Downtown West
2/3/2017 18:48,Assist an Officer ,No,OBSTRU,Yes,Bodily Force,Push Away,White,Male,27.0,Tensed,1,Downtown West
2/4/2017 2:12,Fight ,No,FORCE,,Chemical Irritant,Personal Mace,Black,Male,25.0,Commission of Crime,1,Downtown West
2/4/2017 2:12,Fight ,No,FORCE,,Chemical Irritant,Crowd Control Mace,Black,Male,25.0,Commission of Crime,1,Downtown West
2/4/2017 2:12,Fight ,No,FORCE,,Chemical Irritant,Personal Mace,Black,Male,25.0,Commission of Crime,1,Downtown West
2/4/2017 2:12,Fight ,No,FORCE,,Chemical Irritant,Crowd Control Mace,Black,Male,25.0,Commission of Crime,1,Downtown West
2/4/2017 23:03,Traffic Law Enforcement ,No,NARC,Yes,Bodily Force,Joint Lock,Black,Male,25.0,Tensed,2,Marshall Terrace
2/4/2017 23:03,Traffic Law Enforcement ,No,NARC,Yes,Bodily Force,Body Weight to Pin,Black,Male,25.0,Tensed,2,Marshall Terrace
2/5/2017 0:39,Motor Vehicle Chase ,No,FLEE,,Bodily Force,Body Weight to Pin,White,Male,25.0,Fled in Vehicle,3,Standish
2/5/2017 0:39,Motor Vehicle Chase ,No,FLEE,,Bodily Force,Body Weight to Pin,White,Male,25.0,Fled in Vehicle,3,Standish
2/5/2017 1:05,Fight ,No,FORCE,,Chemical Irritant,Crowd Control Mace,Asian,Male,21.0,Verbal Non-Compliance,1,Downtown West
2/5/2017 1:05,Fight ,No,FORCE,,Chemical Irritant,Crowd Control Mace,Asian,Male,21.0,Verbal Non-Compliance,1,Downtown West
2/5/2017 1:05,Fight ,No,FORCE,,Chemical Irritant,Crowd Control Mace,Asian,Male,21.0,Tensed,1,Downtown West
2/5/2017 1:05,Fight ,No,FORCE,,Chemical Irritant,Crowd Control Mace,Asian,Male,21.0,Verbal Non-Compliance,1,Downtown West
2/5/2017 1:09,Chase on Foot ,No,WEAP,,Bodily Force,Body Weight to Pin,Black,Male,20.0,Fled on Foot,4,Willard - Hay
2/5/2017 3:34,Fight ,Yes,DISCON,,Chemical Irritant,Personal Mace,Black,Male,22.0,Verbal Non-Compliance,5,East Isles
2/5/2017 22:12,Suspicious Vehicle ,No,DWIREF,,Bodily Force,Push Away,White,Male,41.0,Verbal Non-Compliance,5,East Harriet
2/5/2017 22:12,Suspicious Vehicle ,No,DWIREF,,Gun Point Display,Compliance,White,Male,41.0,Verbal Non-Compliance,5,East Harriet
2/6/2017 4:26,Traffic Law Enforcement ,No,FLEE,Yes,Bodily Force,Body Weight to Pin,Black,Male,54.0,Fled on Foot,4,Near - North
2/7/2017 1:38,Shooting Report Only ,Yes,ROBPAG,No,Taser,Firing Darts,Black,Male,20.0,Fled on Foot,4,Jordan
2/8/2017 20:10,Kidnapping/Abduction ,Yes,DISCON,,Chemical Irritant,Personal Mace,Black,Female,19.0,Commission of Crime,4,Folwell
2/8/2017 20:10,Kidnapping/Abduction ,Yes,DISCON,,Bodily Force,Joint Lock,Black,Female,19.0,Commission of Crime,4,Folwell
2/8/2017 20:10,Kidnapping/Abduction ,Yes,DISCON,,Bodily Force,Push Away,Black,Female,19.0,Commission of Crime,4,Folwell
2/8/2017 20:10,Kidnapping/Abduction ,Yes,DISCON,,Bodily Force,Body Weight to Pin,Black,Female,19.0,Commission of Crime,4,Folwell
2/8/2017 20:10,Kidnapping/Abduction ,Yes,DISCON,,Bodily Force,Body Weight to Pin,Black,Female,19.0,Commission of Crime,4,Folwell
2/9/2017 5:26,Unwanted Person ,Yes,NARC,No,Bodily Force,Body Weight to Pin,Black,Male,28.0,Tensed,1,Downtown West
2/9/2017 5:26,Unwanted Person ,Yes,NARC,No,Bodily Force,Body Weight to Pin,Black,Male,32.0,Tensed,1,Downtown West
2/9/2017 5:26,Unwanted Person ,Yes,NARC,No,Bodily Force,Joint Lock,Black,Male,28.0,Tensed,1,Downtown West
2/9/2017 5:26,Unwanted Person ,Yes,NARC,No,Bodily Force,Body Weight to Pin,Black,Male,28.0,Tensed,1,Downtown West
2/9/2017 5:26,Unwanted Person ,Yes,NARC,No,Taser,Firing Darts,Black,Male,32.0,Tensed,1,Downtown West
2/9/2017 5:26,Unwanted Person ,Yes,NARC,No,Bodily Force,Body Weight to Pin,Black,Male,32.0,Tensed,1,Downtown West
2/9/2017 5:26,Unwanted Person ,Yes,NARC,No,Bodily Force,Joint Lock,Black,Male,32.0,Tensed,1,Downtown West
2/9/2017 5:26,Unwanted Person ,Yes,NARC,No,Bodily Force,Joint Lock,Black,Male,28.0,Tensed,1,Downtown West
2/9/2017 5:26,Unwanted Person ,Yes,NARC,No,Taser,Touch,Black,Male,32.0,Tensed,1,Downtown West
2/9/2017 12:17,Fight ,Yes,ASLT2,No,Taser,Red Dot,Black,Male,30.0,Commission of Crime,1,Downtown West
2/9/2017 12:17,Fight ,Yes,ASLT2,No,Bodily Force,Body Weight to Pin,Black,Male,30.0,Commission of Crime,1,Downtown West
2/9/2017 13:57,Unknown Trouble ,Yes,DASTR,,Bodily Force,Joint Lock,Black,Male,22.0,Tensed,4,Hawthorne
2/9/2017 13:57,Unknown Trouble ,Yes,DASTR,,Bodily Force,Push Away,Black,Male,22.0,Tensed,4,Hawthorne
2/9/2017 13:57,Unknown Trouble ,Yes,DASTR,,Bodily Force,Body Weight to Pin,Black,Male,22.0,Tensed,4,Hawthorne
2/9/2017 17:10,Suspicious Vehicle ,No,VDNCO,No,Bodily Force,Joint Lock,Native American,Female,32.0,Verbal Non-Compliance,5,East Isles
2/9/2017 17:10,Suspicious Vehicle ,No,VDNCO,No,Bodily Force,Knees,Native American,Female,32.0,Verbal Non-Compliance,5,East Isles
2/10/2017 23:00,Fight ,Yes,OBSTRU,No,Bodily Force,Push Away,White,Male,18.0,Commission of Crime,3,Midtown Phillips
2/10/2017 23:00,Fight ,Yes,OBSTRU,No,Bodily Force,Body Weight to Pin,White,Male,18.0,Commission of Crime,3,Midtown Phillips
2/10/2017 23:00,Fight ,Yes,OBSTRU,No,Bodily Force,Push Away,White,Male,18.0,Commission of Crime,3,Midtown Phillips
2/11/2017 0:24,Burglary Dwlng In Progress ,Yes,TRSPAS,Yes,Bodily Force,Body Weight to Pin,Native American,Male,16.0,Tensed,5,Armatage
2/11/2017 0:24,Burglary Dwlng In Progress ,Yes,TRSPAS,Yes,Taser,Touch,Native American,Male,16.0,Tensed,5,Armatage
2/11/2017 0:24,Burglary Dwlng In Progress ,Yes,TRSPAS,Yes,Taser,Red Dot,Native American,Male,16.0,Tensed,5,Armatage
2/11/2017 0:24,Burglary Dwlng In Progress ,Yes,TRSPAS,Yes,Bodily Force,Body Weight to Pin,Native American,Male,16.0,Tensed,5,Armatage
2/11/2017 0:24,Burglary Dwlng In Progress ,Yes,TRSPAS,Yes,Taser,Firing Darts,Native American,Male,16.0,Tensed,5,Armatage
2/11/2017 0:24,Burglary Dwlng In Progress ,Yes,TRSPAS,Yes,Bodily Force,Punches,Native American,Male,16.0,Tensed,5,Armatage
2/11/2017 0:24,Burglary Dwlng In Progress ,Yes,TRSPAS,Yes,Bodily Force,Knees,Native American,Male,16.0,Tensed,5,Armatage
2/11/2017 0:24,Burglary Dwlng In Progress ,Yes,TRSPAS,Yes,Taser,Display,Native American,Male,16.0,Tensed,5,Armatage
2/11/2017 1:10,Check the Welfare ,No,WT,,Bodily Force,Push Away,Black,Male,20.0,Tensed,3,Longfellow
2/11/2017 22:52,Fight ,No,DISCON,,Chemical Irritant,Personal Mace,Black,Male,25.0,Commission of Crime,1,Downtown West
2/11/2017 23:40,Assist EMS Personnel ,No,FORCE,,Bodily Force,Body Weight to Pin,Native American,Male,22.0,Tensed,5,Steven's Square - Loring Heights
2/11/2017 23:40,Assist EMS Personnel ,No,FORCE,,Bodily Force,Body Weight to Pin,Native American,Male,22.0,Tensed,5,Steven's Square - Loring Heights
2/12/2017 0:23,Disturbance ,No,OBSTRU,,Bodily Force,Body Weight to Pin,Black,Male,41.0,Unspecified,1,Downtown West
2/12/2017 0:23,Disturbance ,No,OBSTRU,,Bodily Force,Body Weight to Pin,Black,Male,41.0,Unspecified,1,Downtown West
2/12/2017 19:57,Down Outside-One w/Fire ,Yes,FORCE,,Bodily Force,Body Weight to Pin,White,Male,0.0,Tensed,1,Loring Park
2/12/2017 19:57,Down Outside-One w/Fire ,Yes,FORCE,,Bodily Force,Push Away,White,Male,0.0,Tensed,1,Loring Park
2/12/2017 19:57,Down Outside-One w/Fire ,Yes,FORCE,,Bodily Force,Push Away,White,Male,0.0,Tensed,1,Loring Park
2/12/2017 19:57,Down Outside-One w/Fire ,Yes,FORCE,,Bodily Force,Body Weight to Pin,White,Male,0.0,Tensed,1,Loring Park
2/13/2017 2:36,Disturbance ,No,FORCE,,Chemical Irritant,Crowd Control Mace,Black,Male,0.0,Commission of Crime,1,Downtown West
2/13/2017 3:34,Disturbance ,Yes,OBSTRU,Yes,Bodily Force,Joint Lock,White,Male,22.0,Tensed,2,Waite Park
2/13/2017 3:34,Disturbance ,Yes,OBSTRU,Yes,Bodily Force,Body Weight to Pin,White,Male,22.0,Tensed,2,Waite Park
2/13/2017 19:52,Damage Property-Rpt Only ,No,DAMPRP,,Bodily Force,Joint Lock,White,Male,28.0,Tensed,1,Downtown West
2/13/2017 19:52,Damage Property-Rpt Only ,No,DAMPRP,,Bodily Force,Body Weight to Pin,White,Male,28.0,Tensed,1,Downtown West
2/13/2017 19:52,Damage Property-Rpt Only ,No,DAMPRP,,Bodily Force,Body Weight to Pin,White,Male,28.0,Tensed,1,Downtown West
2/14/2017 0:01,Traffic Law Enforcement ,No,WEAP,No,Bodily Force,Body Weight to Pin,Black,Male,23.0,Fled on Foot,2,Holland
2/15/2017 13:12,Person with a Gun ,Yes,WEAP,Yes,Bodily Force,Push Away,Black,Male,14.0,Fled on Foot,4,Willard - Hay
2/15/2017 15:47,Unknown Trouble ,Yes,CIC,No,Taser,Firing Darts,Black,Male,23.0,Verbal Non-Compliance,4,Near - North
2/16/2017 18:49,Chase on Foot ,No,NARC,,Bodily Force,Body Weight to Pin,Black,Male,30.0,Fled on Foot,4,Jordan
2/16/2017 20:13,Disturbance ,No,HLTWEL,,Bodily Force,Body Weight to Pin,Other / Mixed Race,Male,14.0,Verbal Non-Compliance,3,Central
2/17/2017 23:34,Domestic with Weapons ,Yes,DTHRET,,Bodily Force,Body Weight to Pin,Black,Female,39.0,Fled on Foot,5,Steven's Square - Loring Heights
2/17/2017 23:34,Domestic with Weapons ,Yes,DTHRET,,Bodily Force,Joint Lock,Black,Female,39.0,Fled on Foot,5,Steven's Square - Loring Heights
2/18/2017 1:55,Directed Patrol ,No,FORCE,,Chemical Irritant,Crowd Control Mace,Black,Male,20.0,Commission of Crime,1,Downtown West
2/18/2017 2:29,Person with a Gun ,Yes,FLEEFT,Yes,Bodily Force,Punches,Native American,Male,25.0,Tensed,3,East Phillips
2/18/2017 2:29,Person with a Gun ,Yes,FLEEFT,Yes,Bodily Force,Punches,Native American,Male,25.0,Tensed,3,East Phillips
2/19/2017 0:57,Suspicious Person ,No,FLEEFT,No,Bodily Force,Unconscious Neck Restraint,Black,Male,28.0,Fled on Foot,1,Downtown West
2/19/2017 20:40,Domestic Abuse-In Progress ,Yes,OBSTRU,No,Bodily Force,Body Weight to Pin,White,Female,56.0,Tensed,3,Wenonah
2/19/2017 20:40,Domestic Abuse-In Progress ,Yes,OBSTRU,No,Bodily Force,Joint Lock,White,Female,56.0,Tensed,3,Wenonah
2/19/2017 20:40,Domestic Abuse-In Progress ,Yes,OBSTRU,No,Bodily Force,Body Weight to Pin,White,Female,56.0,Tensed,3,Wenonah
2/19/2017 20:40,Domestic Abuse-In Progress ,Yes,OBSTRU,No,Bodily Force,Joint Lock,White,Female,56.0,Tensed,3,Wenonah
2/20/2017 1:57,Damage Property-In Progress,Yes,OBSTRU,,Bodily Force,Joint Lock,White,Male,30.0,Tensed,2,Como
2/20/2017 1:57,Damage Property-In Progress,Yes,OBSTRU,,Bodily Force,Body Weight to Pin,White,Male,30.0,Tensed,2,Como
2/20/2017 1:58,Fight ,No,RIOT,,Chemical Irritant,Crowd Control Mace,Black,Male,23.0,Fled on Foot,1,Downtown West
2/20/2017 1:58,Fight ,No,RIOT,,Bodily Force,Body Weight to Pin,Black,Male,23.0,Fled on Foot,1,Downtown West
2/20/2017 18:18,Unknown Trouble ,Yes,OBSTRU,Yes,Bodily Force,Kicks,Black,Female,21.0,Fled on Foot,5,Lyndale
2/20/2017 18:18,Unknown Trouble ,Yes,OBSTRU,Yes,Bodily Force,Punches,Black,Female,21.0,Fled on Foot,5,Lyndale
2/20/2017 18:18,Unknown Trouble ,Yes,OBSTRU,Yes,Bodily Force,Body Weight to Pin,Black,Female,21.0,Fled on Foot,5,Lyndale
2/21/2017 17:47,Domestic with Weapons ,Yes,DASLT2,Yes,Bodily Force,Push Away,Black,Male,35.0,Fled on Foot,4,Folwell
2/21/2017 17:47,Domestic with Weapons ,Yes,DASLT2,Yes,Taser,Firing Darts,Black,Male,35.0,Fled on Foot,4,Folwell
2/21/2017 17:47,Domestic with Weapons ,Yes,DASLT2,Yes,Bodily Force,Punches,Black,Male,35.0,Fled on Foot,4,Folwell
2/21/2017 20:25,Chase on Foot ,No,FLEEFT,Yes,Bodily Force,Punches,Native American,Male,28.0,Fled on Foot,3,East Phillips
2/21/2017 20:25,Chase on Foot ,No,FLEEFT,Yes,Bodily Force,Body Weight to Pin,Native American,Male,28.0,Fled on Foot,3,East Phillips
2/21/2017 20:25,Chase on Foot ,No,FLEEFT,Yes,Bodily Force,Body Weight to Pin,Native American,Male,28.0,Fled on Foot,3,East Phillips
2/21/2017 20:25,Chase on Foot ,No,FLEEFT,Yes,Bodily Force,Punches,Native American,Male,28.0,Fled on Foot,3,East Phillips
2/21/2017 20:25,Chase on Foot ,No,FLEEFT,Yes,Bodily Force,Conscious Neck Restraint,Native American,Male,28.0,Fled on Foot,3,East Phillips
2/21/2017 23:27,Domestic Abuse-In Progress ,Yes,TFPER,Yes,Taser,Firing Darts,Black,Male,36.0,Fled on Foot,3,Powderhorn Park
2/21/2017 23:27,Domestic Abuse-In Progress ,Yes,TFPER,Yes,Taser,Firing Darts,Black,Male,36.0,Fled on Foot,3,Powderhorn Park
2/23/2017 9:52,Threats ,Yes,ASLT5,Yes,Bodily Force,Joint Lock,White,Male,22.0,Tensed,2,Marcy Holmes
2/23/2017 9:52,Threats ,Yes,ASLT5,Yes,Bodily Force,Joint Lock,White,Male,22.0,Tensed,2,Marcy Holmes
2/23/2017 9:52,Threats ,Yes,ASLT5,Yes,Taser,Touch,White,Male,22.0,Tensed,2,Marcy Holmes
2/23/2017 9:52,Threats ,Yes,ASLT5,Yes,Taser,Firing Darts,White,Male,22.0,Tensed,2,Marcy Holmes
2/23/2017 9:52,Threats ,Yes,ASLT5,Yes,Taser,Red Dot,White,Male,22.0,Tensed,2,Marcy Holmes
2/23/2017 9:52,Threats ,Yes,ASLT5,Yes,Bodily Force,Body Weight to Pin,White,Male,22.0,Tensed,2,Marcy Holmes
2/23/2017 9:52,Threats ,Yes,ASLT5,Yes,Bodily Force,Push Away,White,Male,22.0,Tensed,2,Marcy Holmes
2/23/2017 9:52,Threats ,Yes,ASLT5,Yes,Taser,Display,White,Male,22.0,Tensed,2,Marcy Holmes
2/23/2017 10:00,Assist EMS Personnel ,No,NARC,No,Bodily Force,Joint Lock,Native American,Female,26.0,Tensed,5,Lowry Hill East
2/23/2017 10:00,Assist EMS Personnel ,No,NARC,No,Improvised Weapon,Other (specify),Native American,Female,26.0,Tensed,5,Lowry Hill East
2/23/2017 10:00,Assist EMS Personnel ,No,NARC,No,Bodily Force,Push Away,Native American,Female,26.0,Tensed,5,Lowry Hill East
2/23/2017 10:00,Assist EMS Personnel ,No,NARC,No,Bodily Force,Knees,Native American,Female,26.0,Tensed,5,Lowry Hill East
2/23/2017 10:00,Assist EMS Personnel ,No,NARC,No,Bodily Force,Joint Lock,Native American,Female,26.0,Tensed,5,Lowry Hill East
2/23/2017 10:00,Assist EMS Personnel ,No,NARC,No,Bodily Force,Body Weight to Pin,Native American,Female,26.0,Tensed,5,Lowry Hill East
2/23/2017 10:00,Assist EMS Personnel ,No,NARC,No,Improvised Weapon,Other (specify),Native American,Female,26.0,Tensed,5,Lowry Hill East
2/23/2017 10:00,Assist EMS Personnel ,No,NARC,No,Bodily Force,Push Away,Native American,Female,26.0,Tensed,5,Lowry Hill East
2/23/2017 10:00,Assist EMS Personnel ,No,NARC,No,Bodily Force,Body Weight to Pin,Native American,Female,26.0,Tensed,5,Lowry Hill East
2/23/2017 23:53,Fight ,Yes,ASLT5,No,Bodily Force,Knees,White,Male,27.0,Verbal Non-Compliance,5,Lowry Hill East
2/23/2017 23:53,Fight ,Yes,ASLT5,No,Bodily Force,Punches,White,Male,27.0,Verbal Non-Compliance,5,Lowry Hill East
2/24/2017 2:19,Auto Theft in Progress ,Yes,AUTOTH,,Bodily Force,Body Weight to Pin,White,Male,21.0,Fled on Foot,1,Downtown West
2/24/2017 18:38,Suspicious Person ,No,SHOPLF,,Bodily Force,Body Weight to Pin,Black,Female,44.0,Tensed,4,Hawthorne
2/24/2017 23:31,Traffic Law Enforcement ,No,WEAP,,Bodily Force,Body Weight to Pin,Black,Male,23.0,Verbal Non-Compliance,5,Whittier
2/24/2017 23:31,Traffic Law Enforcement ,No,WEAP,,Bodily Force,Body Weight to Pin,Black,Male,27.0,Unspecified,5,Whittier
2/25/2017 0:08,Burglary Dwlng In Progress ,No,BURGD,,Bodily Force,Joint Lock,Black,Female,27.0,Tensed,2,Marshall Terrace
2/25/2017 0:08,Burglary Dwlng In Progress ,No,BURGD,,Bodily Force,Joint Lock,Black,Male,38.0,Tensed,2,Marshall Terrace
2/25/2017 2:16,Assault in Progress ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Other / Mixed Race,Male,30.0,Commission of Crime,1,Downtown West
2/25/2017 2:16,Assault in Progress ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Other / Mixed Race,Male,27.0,Commission of Crime,1,Downtown West
2/25/2017 2:16,Assault in Progress ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Female,27.0,Commission of Crime,1,Downtown West
2/25/2017 2:16,Assault in Progress ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Female,33.0,Commission of Crime,1,Downtown West
2/25/2017 2:16,Assault in Progress ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,33.0,Commission of Crime,1,Downtown West
2/25/2017 2:16,Assault in Progress ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Other / Mixed Race,Male,31.0,Commission of Crime,1,Downtown West
2/25/2017 3:25,Burglary Biz - In Progress ,Yes,DAMPRP,Yes,Bodily Force,Kicks,White,Male,33.0,Commission of Crime,3,Howe
2/26/2017 1:19,Assault in Progress ,Yes,ASLT4,Yes,Bodily Force,Joint Lock,Black,Male,48.0,Tensed,2,Marcy Holmes
2/26/2017 1:19,Assault in Progress ,Yes,ASLT4,Yes,Chemical Irritant,Personal Mace,Black,Male,48.0,Tensed,2,Marcy Holmes
2/26/2017 1:56,Disturbance ,No,MISC,,Bodily Force,Push Away,,,0.0,Unspecified,1,Downtown West
2/26/2017 1:56,Disturbance ,No,MISC,,Bodily Force,Body Weight to Pin,,,0.0,Unspecified,1,Downtown West
2/26/2017 2:04,Motor Vehicle Chase ,No,FLEE,No,Bodily Force,Punches,Black,Male,28.0,Fled on Foot,4,Hawthorne
2/26/2017 2:04,Motor Vehicle Chase ,No,FLEE,No,Bodily Force,Push Away,Black,Male,28.0,Fled on Foot,4,Hawthorne
2/27/2017 1:47,Directed Patrol ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Female,0.0,Commission of Crime,1,Downtown West
2/27/2017 14:20,Suspicious Vehicle ,No,NARC,Yes,Bodily Force,Body Weight to Pin,White,Male,46.0,Tensed,2,Marshall Terrace
2/28/2017 1:28,Suspicious Vehicle ,No,NARC,No,Bodily Force,Joint Lock,Black,Male,47.0,Unspecified,3,Powderhorn Park
2/28/2017 1:28,Suspicious Vehicle ,No,NARC,No,Bodily Force,Body Weight to Pin,Black,Male,47.0,Unspecified,3,Powderhorn Park
2/28/2017 1:28,Suspicious Vehicle ,No,NARC,No,Bodily Force,Joint Lock,Black,Male,47.0,Unspecified,3,Powderhorn Park
2/28/2017 3:14,Domestic ,Yes,POSDPA,,Bodily Force,Body Weight to Pin,Black,Male,31.0,Tensed,3,Central
2/28/2017 4:16,Prowler ,Yes,DISCON,,Bodily Force,Push Away,White,Male,28.0,Tensed,2,Windom Park
2/28/2017 4:16,Prowler ,Yes,DISCON,,Chemical Irritant,Personal Mace,White,Male,28.0,Tensed,2,Windom Park
2/28/2017 4:16,Prowler ,Yes,DISCON,,Chemical Irritant,Personal Mace,White,Male,28.0,Tensed,2,Windom Park
2/28/2017 14:46,Miscellaneous ,No,NARC,No,Bodily Force,Punches,Black,Male,16.0,Tensed,3,Midtown Phillips
2/28/2017 20:21,Motor Vehicle Chase ,No,FLEE,,Bodily Force,Push Away,White,Male,19.0,Fled on Foot,3,Standish
2/28/2017 20:21,Motor Vehicle Chase ,No,FLEE,,Gun Point Display,Compliance,White,Male,19.0,Fled on Foot,3,Standish
3/1/2017 2:35,Unknown Trouble ,Yes,OBSTRU,No,Bodily Force,Body Weight to Pin,White,Male,23.0,Verbal Non-Compliance,3,Cedar Riverside
3/2/2017 23:49,Business Check ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,22.0,Commission of Crime,1,Downtown West
3/3/2017 22:16,Unwanted Person ,No,WEAP,No,Bodily Force,Push Away,Native American,Male,32.0,Fled on Foot,3,East Phillips
3/3/2017 22:16,Unwanted Person ,No,WEAP,No,Bodily Force,Punches,Native American,Male,32.0,Fled on Foot,3,East Phillips
3/3/2017 22:16,Unwanted Person ,No,WEAP,No,Bodily Force,Body Weight to Pin,Native American,Male,32.0,Fled on Foot,3,East Phillips
3/4/2017 3:26,Assault in Progress ,No,FORCE,,Chemical Irritant,Personal Mace,Black,Male,0.0,Verbal Non-Compliance,1,Downtown West
3/4/2017 17:30,Property Damage Accident ,No,NARC,No,Bodily Force,Body Weight to Pin,White,Male,29.0,Tensed,4,Cleveland
3/4/2017 17:30,Property Damage Accident ,No,NARC,No,Bodily Force,Joint Lock,White,Male,29.0,Tensed,4,Cleveland
3/4/2017 17:30,Property Damage Accident ,No,NARC,No,Bodily Force,Push Away,White,Male,29.0,Tensed,4,Cleveland
3/5/2017 2:10,Chase on Foot ,No,ASLT5,,Chemical Irritant,Personal Mace,Black,Male,33.0,Unspecified,1,Downtown West
3/5/2017 2:10,Chase on Foot ,No,ASLT5,,Bodily Force,Body Weight to Pin,Black,Male,33.0,Unspecified,1,Downtown West
3/5/2017 2:13,Fight ,No,DISCON,,Chemical Irritant,Crowd Control Mace,White,Male,25.0,Commission of Crime,1,Downtown West
3/5/2017 2:13,Fight ,No,DISCON,,Chemical Irritant,Crowd Control Mace,White,Male,25.0,Commission of Crime,1,Downtown West
3/5/2017 2:13,Fight ,No,DISCON,,Chemical Irritant,Crowd Control Mace,White,Male,28.0,Commission of Crime,1,Downtown West
3/5/2017 2:34,Fight ,No,FORCE,,Chemical Irritant,Personal Mace,Black,Female,20.0,Commission of Crime,1,Downtown West
3/5/2017 2:34,Fight ,No,FORCE,,Chemical Irritant,Personal Mace,Black,Female,20.0,Commission of Crime,1,Downtown West
3/5/2017 2:34,Fight ,No,FORCE,,Chemical Irritant,Personal Mace,Black,Female,20.0,Commission of Crime,1,Downtown West
3/5/2017 2:35,Disturbance ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,18.0,Commission of Crime,1,North Loop
3/5/2017 2:35,Disturbance ,No,DISCON,,Chemical Irritant,Crowd Control Mace,Black,Male,18.0,Commission of Crime,1,North Loop
